year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  357    19.20   251.72  C118    46   24.95   12.08   1.20    3  10.386 -1.167   2
2021  357    19.07   251.72  C118    46   24.95   12.08   1.20    5  10.282 -1.167   2
2021  357    17.23   180.01  C119    32   24.91   12.14   9.42    2   9.137  0.786   2
2021  357    17.23   180.01  C119    32   24.91   12.14   9.42    5   8.374  0.786   2
2021  357    18.62   220.62  C120    36   24.88   12.02   0.37    2  13.166 -0.893   2
2021  357    18.51   220.62  C120    36   24.88   12.02   0.37    5  12.315 -0.893   2
2021  357    14.71   170.08  C121    31   24.84   12.09  17.00    2  12.945  0.785   2
2021  357    14.62   170.08  C121    31   24.84   12.09  17.00    5  12.275  0.785   2
2021  357    14.93   143.63  C122    42   19.96    5.13  15.42    1   8.598  0.589   1
2021  357    16.09   143.63  C122    42   19.96    5.13  15.42    2  12.748  0.589   1
2021  357    16.09   143.63  C122    42   19.96    5.13  15.42    5  11.434  0.589   1
2021  357    15.23   242.92  C122    40   24.90   12.06   9.08    2   7.082 -1.023   2
2021  357    15.08   230.46  C123    35   24.91   12.01  20.70    1   7.567  0.880   2
2021  357    16.63   230.46  C123    35   24.91   12.01  20.70    2   8.323  0.880   2
2021  357    15.33   230.46  C123    35   24.91   12.01  20.70    3   7.311  0.880   2
2021  357    16.53   230.46  C123    35   24.91   12.01  20.70    5  10.094  0.880   2
2021  357    14.67   199.46  C124    32   24.82   12.04  18.60    2  12.819  0.783   2
2021  357    14.71   199.46  C124    32   24.82   12.04  18.60    5  11.215  0.783   2
2021  357    17.44   202.34  C126    33   24.99   12.04  15.62    2  10.509 -0.812   2
2021  357    17.41   202.34  C126    33   24.99   12.04  15.62    5  11.663 -0.812   2
2021  357    18.53   147.51  C127    39   19.92    5.04  12.51    2  15.119 -0.552   1
2021  357    17.88   147.51  C127    39   19.92    5.04  12.51    5  12.324 -0.552   1
2021  357    14.23   247.80  C127    38   24.93   12.00   6.01    2   9.030  0.953   2
2021  357    14.18   247.80  C127    38   24.93   12.00   6.01    3   8.208  0.953   2
2021  357    14.43   247.80  C127    38   24.93   12.00   6.01    5   7.501  0.953   2
2021  357    14.17   183.50  C128    32   24.89   12.07   6.65    2  11.049 -0.781   2
